ClienteID,Region,Sucursal,Canal,Producto,Fecha_Desembolso,Ingreso_Mensual_Gs,Score_Crediticio,Monto_Gs,TNA_%,Pagos_Por_Anio,Mora,Mora_Dias,Meses_Recuperacion
CLI-013715,Ñeembucú,San Juan Bautista,Aliado,Tarjeta,2025-06-07,7618490,491,1000000,47.31,12,0,0,31
CLI-013716,Paraguarí,Pilar,Sucursal,Tarjeta,2025-01-17,20879346,622,2985369,41.79,12,0,0,16
CLI-013717,Cordillera,Pilar,Aliado,Educativo,2025-08-07,6297761,611,5836294,17.61,6,1,150,0
CLI-013718,Cordillera,San Pedro del Ycuamandiyú,App,Consumo,2023-08-01,5152855,536,2000000,32.78,4,0,0,36
CLI-013719,Asunción,Pedro Juan Caballero,Sucursal,Educativo,2022-08-04,11791988,643,4644025,18.91,6,1,210,0
CLI-013720,Boquerón,San Juan Bautista,App,PyME,2022-03-01,8274227,550,20000000,20.51,12,1,210,0
CLI-013721,Asunción,Caacupé,Online,Vehicular,2023-09-14,12960795,726,10000000,20.21,12,1,270,0
CLI-013722,Caazapá,Asunción Centro,Aliado,PyME,2025-04-18,4404693,502,22365594,23.96,4,0,0,37
CLI-013723,Alto Paraguay,Ciudad del Este,Online,Vehicular,2022-04-15,3799495,550,37829259,24.81,12,0,0,8
CLI-013724,Ñeembucú,Fuerte Olimpo,Sucursal,Tarjeta,2023-04-14,3946177,485,2041435,45.38,12,1,150,0
CLI-013725,Itapúa,Salto del Guairá,Sucursal,Tarjeta,2024-12-15,2055731,732,2417875,37.02,12,0,0,28
CLI-013726,Itapúa,San Pedro del Ycuamandiyú,App,Educativo,2022-02-13,2897356,693,9025748,12.8,6,0,0,8
CLI-013727,Presidente Hayes,Asunción Luque,Aliado,PyME,2024-08-31,5528978,615,34936397,31.29,6,0,0,44
CLI-013728,Alto Paraná,Pilar,Aliado,Tarjeta,2022-08-13,7491311,568,1558281,35.81,12,0,0,57
CLI-013729,Alto Paraná,Coronel Oviedo,Sucursal,PyME,2025-07-25,7939346,638,22956809,15.66,6,0,0,19
CLI-013730,Ñeembucú,Asunción San Lorenzo,Sucursal,Vehicular,2022-12-09,2623636,619,19885800,22.34,12,1,270,0
CLI-013731,Ñeembucú,Encarnación,Aliado,PyME,2025-08-04,7641095,473,21049149,19.76,6,0,0,31
CLI-013732,Ñeembucú,Pedro Juan Caballero,Online,PyME,2023-06-20,4426515,573,20000000,30.2,12,0,0,30
CLI-013733,Itapúa,Encarnación,Aliado,Vivienda,2024-04-08,4254324,460,51532739,9.06,4,0,0,10
CLI-013734,Presidente Hayes,Pedro Juan Caballero,App,Consumo,2024-08-22,3834966,462,2337405,39.81,12,0,0,43
CLI-013735,Canindeyú,Caazapá,App,Vehicular,2025-06-14,1951210,611,20715240,22.22,12,0,0,40
CLI-013736,Canindeyú,Encarnación,Aliado,Vivienda,2024-03-08,6383682,608,30000000,10.61,4,0,0,18
CLI-013737,Alto Paraguay,Caazapá,App,Tarjeta,2025-01-28,8202040,634,1000000,40.06,12,0,0,53
CLI-013738,Cordillera,Fuerte Olimpo,Aliado,Consumo,2024-08-04,5692799,606,2318753,26.04,6,0,0,35
CLI-013739,Alto Paraguay,Ciudad del Este,Sucursal,Consumo,2022-07-15,2811212,620,11032396,27.56,12,1,150,0
CLI-013740,Alto Paraná,Ciudad del Este,Online,Vehicular,2023-01-03,5534211,649,12019520,13.09,12,0,0,43
CLI-013741,Alto Paraná,Asunción San Lorenzo,Online,Vehicular,2024-10-20,7665031,646,45975206,19.13,4,1,180,0
CLI-013742,Presidente Hayes,Encarnación,Sucursal,Consumo,2024-12-01,5243019,717,6416417,30.02,12,0,0,7
CLI-013743,Alto Paraná,Caazapá,Sucursal,Educativo,2024-07-15,4235221,515,9147750,19.27,6,0,0,19
CLI-013744,Central,Ciudad del Este,Aliado,Vivienda,2025-03-05,7959132,652,30000000,17.07,12,0,0,32
CLI-013745,Alto Paraná,Villarrica,App,Consumo,2023-10-29,8170690,435,6651312,25.1,12,0,0,54
CLI-013746,Central,Pilar,Online,Tarjeta,2024-07-23,7856421,665,1225791,32.9,12,0,0,43
CLI-013747,Cordillera,Ciudad del Este,Aliado,Consumo,2024-06-24,1819577,456,4125549,17.51,6,0,0,15
CLI-013748,Paraguarí,Filadelfia,Online,Consumo,2022-05-19,2432386,749,4427635,18.86,4,0,0,37
CLI-013749,Concepción,Pedro Juan Caballero,App,Consumo,2025-03-22,3161088,702,4093213,36.89,12,0,0,37
CLI-013750,Alto Paraguay,Concepción,Sucursal,Tarjeta,2025-07-01,11813071,622,2726959,38.04,12,1,240,0
CLI-013751,Alto Paraguay,Salto del Guairá,Sucursal,PyME,2024-10-05,2579546,526,20000000,14.9,4,1,360,0
CLI-013752,Presidente Hayes,San Pedro del Ycuamandiyú,Online,Educativo,2025-03-22,4530943,725,5237978,17.51,6,1,30,0
CLI-013753,Boquerón,Pedro Juan Caballero,Online,Vehicular,2025-03-25,4312725,691,20798115,19.8,6,1,300,0
CLI-013754,Amambay,Asunción Luque,App,PyME,2025-06-23,12284168,592,68951363,17.45,6,0,0,41
CLI-013755,Amambay,Filadelfia,Sucursal,Vehicular,2024-06-15,24752065,612,25123887,16.73,6,0,0,12
CLI-013756,Itapúa,Asunción Centro,Sucursal,Consumo,2023-06-13,2574608,700,8815477,29.68,12,0,0,44
CLI-013757,Asunción,Asunción Luque,Online,Vehicular,2025-02-14,5981077,625,15214176,20.38,4,1,240,0
CLI-013758,Concepción,Villa Hayes,Aliado,Vivienda,2024-08-02,4895222,467,60038481,17.19,6,0,0,45
CLI-013759,Cordillera,Asunción Luque,Online,Vehicular,2022-12-09,2617484,793,22362197,13.82,12,1,60,0
CLI-013760,Alto Paraguay,Filadelfia,Online,PyME,2023-12-21,4639623,544,22285012,17.44,12,1,210,0
CLI-013761,Itapúa,Caazapá,Sucursal,Vivienda,2023-05-01,10801680,525,62783490,15.47,4,0,0,55
CLI-013762,Asunción,Caacupé,Aliado,Vehicular,2022-01-10,9902482,621,10000000,24.54,6,1,210,0
CLI-013763,Cordillera,Pedro Juan Caballero,App,PyME,2025-08-15,5606025,481,20000000,30.25,12,0,0,40
CLI-013764,Guairá,Asunción San Lorenzo,Online,Educativo,2023-02-27,1800000,543,24302885,18.37,12,1,240,0
CLI-013765,Misiones,Filadelfia,Sucursal,Tarjeta,2022-07-01,4507368,681,1000000,34.04,12,0,0,47
CLI-013766,San Pedro,Coronel Oviedo,Sucursal,Tarjeta,2022-02-25,4193843,448,1000000,39.65,12,1,60,0
CLI-013767,Ñeembucú,Caacupé,Sucursal,PyME,2024-02-14,2577651,618,20000000,23.39,6,0,0,25
CLI-013768,Boquerón,Caazapá,Online,Educativo,2024-03-02,5246051,639,4000000,21.82,12,0,0,51
CLI-013769,Presidente Hayes,Salto del Guairá,Online,Tarjeta,2023-09-05,4461169,657,1222584,43.3,12,0,0,24
CLI-013770,San Pedro,San Juan Bautista,Sucursal,Educativo,2022-12-11,11281706,676,4947332,11.12,6,0,0,19
CLI-013771,Caazapá,Encarnación,Sucursal,Consumo,2023-09-15,2122952,622,2000000,32.14,12,0,0,41
CLI-013772,Caaguazú,Pedro Juan Caballero,Sucursal,PyME,2022-04-27,2222178,653,29003025,30.9,6,1,330,0
CLI-013773,Caaguazú,Asunción Luque,App,Educativo,2023-03-21,4710847,595,5301368,15.21,6,0,0,8
CLI-013774,Caazapá,Pilar,App,Educativo,2025-01-16,3661982,507,14909720,15.96,12,1,300,0
CLI-013775,Cordillera,Caacupé,Sucursal,Consumo,2022-06-30,4762839,498,6446129,36.32,4,0,0,14
CLI-013776,Alto Paraguay,Salto del Guairá,Online,Consumo,2022-08-10,4057682,826,2773372,30.37,4,0,0,47
CLI-013777,Paraguarí,Filadelfia,Aliado,Educativo,2025-09-04,2177122,621,4000000,13.79,6,0,0,35
CLI-013778,Itapúa,Pilar,Aliado,Consumo,2022-12-05,2779164,633,16764833,20.33,4,0,0,11
CLI-013779,Central,Villa Hayes,Aliado,PyME,2022-11-15,1800000,454,39240700,14.21,12,0,0,32
CLI-013780,Ñeembucú,Villarrica,Online,Consumo,2025-08-27,22758043,692,3486193,35.01,4,0,0,19
CLI-013781,Central,Encarnación,Sucursal,Consumo,2024-02-15,3597708,655,10093783,18.76,6,0,0,53
CLI-013782,Cordillera,Villa Hayes,Aliado,Consumo,2024-01-08,8300618,713,3369421,31.08,4,0,0,58
CLI-013783,Caazapá,Fuerte Olimpo,Aliado,Vivienda,2022-03-20,26594383,850,44135793,13.15,6,0,0,38
CLI-013784,Central,Fuerte Olimpo,App,Tarjeta,2022-09-29,19088249,619,1195373,33.9,12,0,0,29
CLI-013785,Alto Paraná,Villa Hayes,App,Vehicular,2024-11-26,6656543,765,10000000,23.38,4,0,0,34
CLI-013786,Caaguazú,Concepción,Aliado,PyME,2022-09-22,2339471,760,47666761,14.02,6,0,0,19
CLI-013787,Central,Fuerte Olimpo,App,Tarjeta,2022-09-16,6063216,500,2122903,33.34,12,0,0,42
CLI-013788,Guairá,San Pedro del Ycuamandiyú,Aliado,PyME,2022-08-20,6050410,699,139448994,24.84,4,1,330,0
CLI-013789,Concepción,Caazapá,Sucursal,Vivienda,2023-09-17,5867761,500,51457074,13.24,4,0,0,24
CLI-013790,Paraguarí,Encarnación,App,Tarjeta,2024-09-13,1868300,622,1289423,35.3,12,1,330,0
CLI-013791,Alto Paraguay,Pilar,App,Consumo,2022-12-11,7793103,599,4031568,36.87,6,1,60,0
CLI-013792,Guairá,Pedro Juan Caballero,App,Tarjeta,2023-10-20,3833649,620,1000000,44.34,12,0,0,51
CLI-013793,Itapúa,Asunción San Lorenzo,Online,Educativo,2025-06-07,8617240,596,4000000,10.03,12,0,0,55
CLI-013794,Caaguazú,Coronel Oviedo,Aliado,PyME,2025-02-16,4279970,596,20000000,21.05,12,0,0,16
CLI-013795,Amambay,Caacupé,Aliado,Tarjeta,2024-06-22,3963540,666,3502234,38.19,12,0,0,17
CLI-013796,Caaguazú,Salto del Guairá,Aliado,PyME,2022-04-13,8355545,595,27131608,22.31,6,0,0,47
CLI-013797,Amambay,Fuerte Olimpo,App,Vehicular,2025-02-18,6144930,534,12979006,24.54,4,0,0,15
CLI-013798,Ñeembucú,Concepción,Online,Tarjeta,2024-02-02,7355420,500,3290113,30.86,12,1,120,0
CLI-013799,Misiones,Ciudad del Este,Aliado,Tarjeta,2023-11-09,4746324,551,3530304,34.05,12,0,0,36
CLI-013800,Itapúa,Pedro Juan Caballero,Online,Tarjeta,2023-04-14,1800000,663,1000000,37.2,12,0,0,11
CLI-013801,Alto Paraná,San Pedro del Ycuamandiyú,Sucursal,Tarjeta,2024-06-11,4188852,588,1000000,36.87,12,0,0,12
CLI-013802,Canindeyú,Villarrica,App,Educativo,2023-07-14,9111877,642,10530544,14.18,12,0,0,40
CLI-013803,Itapúa,Coronel Oviedo,Online,Consumo,2024-04-17,7168360,641,10386179,24.55,12,0,0,53
CLI-013804,Presidente Hayes,San Pedro del Ycuamandiyú,Sucursal,Vehicular,2024-07-14,9173423,549,10074806,16.14,12,0,0,57
CLI-013805,Guairá,San Pedro del Ycuamandiyú,Sucursal,PyME,2022-12-20,4723631,480,20000000,26.84,6,0,0,59
CLI-013806,Amambay,San Pedro del Ycuamandiyú,Sucursal,Vivienda,2024-02-18,3790060,504,154921615,13.63,6,0,0,16
CLI-013807,Cordillera,Pedro Juan Caballero,Sucursal,PyME,2024-04-06,4735565,642,20000000,14.69,12,0,0,13
CLI-013808,Central,Coronel Oviedo,Online,PyME,2023-10-01,4202410,568,20000000,23.12,6,1,300,0
CLI-013809,Misiones,Coronel Oviedo,App,Educativo,2025-09-09,4520727,621,8371492,12.04,12,0,0,12
CLI-013810,San Pedro,Filadelfia,Sucursal,PyME,2024-12-11,8714959,488,28427549,17.46,4,0,0,27
CLI-013811,Caazapá,San Juan Bautista,Online,PyME,2022-02-24,6896103,691,20000000,25.95,6,0,0,58
CLI-013812,Concepción,Ciudad del Este,App,Consumo,2024-09-13,7306385,724,26418435,16.57,6,0,0,37
CLI-013813,Cordillera,Salto del Guairá,App,PyME,2024-07-22,4442846,682,20345361,14.08,4,0,0,49
CLI-013814,Misiones,Fuerte Olimpo,Online,Educativo,2025-09-05,4373166,826,4000000,19.0,6,0,0,22
CLI-013815,Presidente Hayes,Coronel Oviedo,Sucursal,PyME,2024-03-12,7815531,549,32422106,28.98,6,1,90,0
CLI-013816,Ñeembucú,Asunción Luque,Online,Vehicular,2025-03-08,6281145,713,10000000,17.72,6,0,0,19
CLI-013817,Alto Paraná,Pedro Juan Caballero,Online,PyME,2024-02-11,12831293,639,20000000,23.64,6,1,90,0
CLI-013818,Itapúa,Villarrica,Online,Tarjeta,2023-04-20,6605260,483,2280412,47.03,12,0,0,29
CLI-013819,Amambay,Coronel Oviedo,Online,Educativo,2024-01-14,9281564,459,5008596,14.63,6,1,60,0
CLI-013820,Presidente Hayes,Caazapá,Aliado,PyME,2025-07-16,9614328,797,20000000,21.11,6,0,0,41
CLI-013821,Paraguarí,Ciudad del Este,Aliado,Consumo,2024-12-27,2510478,648,10618942,26.49,6,0,0,6
CLI-013822,San Pedro,Pilar,Sucursal,Educativo,2023-08-24,7123130,687,8124487,14.53,6,0,0,22
CLI-013823,Caazapá,Pedro Juan Caballero,Online,Vehicular,2023-12-12,8990091,725,16301505,21.15,6,0,0,23
CLI-013824,Cordillera,Concepción,Aliado,Tarjeta,2023-10-21,4773729,629,1000000,32.92,12,1,30,0
CLI-013825,Alto Paraná,Villa Hayes,App,Consumo,2024-09-09,3707155,605,2827696,26.89,4,1,330,0
CLI-013826,Canindeyú,Asunción Centro,Aliado,Vivienda,2024-10-04,13028931,711,30000000,11.42,4,0,0,7
CLI-013827,Caazapá,Encarnación,App,Vivienda,2025-05-06,2991470,531,36344029,10.61,12,0,0,16
CLI-013828,Boquerón,Encarnación,Aliado,PyME,2024-01-15,5034827,477,20000000,14.13,4,0,0,26
CLI-013829,Amambay,San Pedro del Ycuamandiyú,Online,PyME,2022-05-22,16217030,785,23659121,15.29,12,0,0,29
CLI-013830,Central,Caacupé,App,Educativo,2024-02-21,3590368,614,12668322,17.36,12,0,0,51
CLI-013831,Itapúa,Caacupé,Sucursal,Consumo,2024-05-24,3735860,580,6192247,24.81,4,1,210,0
CLI-013832,Boquerón,Fuerte Olimpo,Aliado,Tarjeta,2022-09-02,4029269,795,4553379,34.89,12,0,0,33
CLI-013833,Paraguarí,Caazapá,Aliado,Educativo,2022-12-03,9836583,549,4000000,18.41,12,0,0,36
CLI-013834,Presidente Hayes,Asunción San Lorenzo,App,Educativo,2023-12-15,4222220,768,4000000,13.99,6,0,0,21
CLI-013835,Misiones,San Pedro del Ycuamandiyú,Sucursal,PyME,2025-04-15,9685942,707,67018494,14.02,12,0,0,23
CLI-013836,Boquerón,Ciudad del Este,Online,Vehicular,2023-10-11,2253740,644,15190617,16.99,12,1,120,0
CLI-013837,Central,Fuerte Olimpo,Sucursal,PyME,2022-06-19,4464091,608,26609183,16.66,12,0,0,58
CLI-013838,Misiones,Asunción San Lorenzo,Sucursal,PyME,2025-03-19,2961016,506,20000000,23.1,6,0,0,21
CLI-013839,Guairá,Salto del Guairá,App,Tarjeta,2023-08-20,2532996,754,1000000,38.51,12,0,0,16
CLI-013840,Cordillera,San Pedro del Ycuamandiyú,Sucursal,Educativo,2023-01-10,3726089,724,4365527,14.56,12,0,0,48
CLI-013841,Amambay,Filadelfia,Online,PyME,2025-02-09,8078827,526,36052470,18.03,6,1,150,0
CLI-013842,Cordillera,San Juan Bautista,Aliado,PyME,2023-01-16,5000402,650,20000000,26.16,4,0,0,25
CLI-013843,San Pedro,Villarrica,Sucursal,Tarjeta,2022-11-18,5837933,603,9227322,34.05,12,0,0,28
CLI-013844,Asunción,Asunción Luque,Aliado,Vivienda,2023-09-30,13345247,562,54684521,12.95,6,0,0,61
CLI-013845,Central,Ciudad del Este,App,Consumo,2023-03-07,3934320,463,28363312,27.38,12,1,240,0
CLI-013846,Itapúa,Salto del Guairá,Aliado,PyME,2022-06-09,1800000,752,33167359,23.2,6,0,0,32
CLI-013847,Caaguazú,Villa Hayes,Online,PyME,2025-02-13,7402224,601,25773338,21.99,4,1,270,0
CLI-013848,Alto Paraná,Villa Hayes,App,Consumo,2025-08-08,5454193,659,10355317,30.94,4,0,0,15
CLI-013849,Alto Paraná,Ciudad del Este,App,Consumo,2024-12-17,3146988,500,7831401,39.66,4,1,210,0
CLI-013850,Misiones,Ciudad del Este,Sucursal,Educativo,2025-06-03,12718868,464,5536101,12.88,6,0,0,32
CLI-013851,Alto Paraná,Encarnación,App,Tarjeta,2025-07-14,10714902,573,1013606,37.44,12,1,30,0
CLI-013852,Central,San Pedro del Ycuamandiyú,Online,PyME,2025-01-11,2741080,606,48452356,27.92,12,1,300,0
CLI-013853,Itapúa,Coronel Oviedo,Aliado,Educativo,2022-01-24,8123551,634,4000000,11.8,6,1,150,0
CLI-013854,Cordillera,Fuerte Olimpo,App,Tarjeta,2025-05-01,7135949,575,1000000,33.74,12,1,360,0
CLI-013855,Concepción,Ciudad del Este,App,Vehicular,2024-12-12,4379628,491,10000000,13.62,6,0,0,10
CLI-013856,Guairá,Caacupé,App,PyME,2022-05-28,7947556,632,25560327,16.56,6,1,180,0
CLI-013857,Concepción,Filadelfia,Sucursal,PyME,2024-07-10,2936278,709,58623464,25.68,12,1,180,0
CLI-013858,Concepción,Fuerte Olimpo,App,PyME,2022-03-14,6854511,655,54806679,22.6,6,1,330,0
CLI-013859,Asunción,Ciudad del Este,Aliado,PyME,2025-05-12,11021037,638,20000000,18.58,4,0,0,40
CLI-013860,Concepción,Encarnación,Online,Vivienda,2025-06-28,5061778,579,36208705,12.69,6,1,180,0
CLI-013861,Canindeyú,San Pedro del Ycuamandiyú,Online,Vivienda,2024-11-19,3689319,571,51314150,10.08,12,0,0,14
CLI-013862,Boquerón,San Pedro del Ycuamandiyú,App,PyME,2022-04-06,3394238,641,20000000,29.37,12,0,0,59
CLI-013863,Amambay,Caazapá,Sucursal,Tarjeta,2025-06-12,22680000,567,1000000,39.92,12,1,270,0
CLI-013864,Paraguarí,Filadelfia,App,Educativo,2023-01-22,4406434,540,5010472,17.55,12,1,120,0
CLI-013865,Cordillera,Asunción Centro,Aliado,Educativo,2023-01-13,2060704,662,8310038,21.22,6,0,0,14
CLI-013866,Paraguarí,San Juan Bautista,Sucursal,Vehicular,2022-01-07,5556374,645,36825557,12.55,6,0,0,18
CLI-013867,Misiones,Asunción Centro,Online,Vivienda,2025-08-22,2757078,500,30823867,9.21,4,1,150,0
CLI-013868,Asunción,Asunción San Lorenzo,Online,Vehicular,2024-12-16,5864949,582,23896913,13.43,6,0,0,33
CLI-013869,Guairá,Asunción San Lorenzo,App,Tarjeta,2023-09-07,9174527,659,2157206,31.37,12,0,0,21
CLI-013870,Cordillera,Concepción,Sucursal,PyME,2022-09-16,3108231,495,20000000,22.73,12,0,0,32
CLI-013871,Misiones,Villa Hayes,App,Educativo,2023-02-13,3286546,485,14231845,13.16,6,1,90,0
CLI-013872,Itapúa,Concepción,Sucursal,Vivienda,2022-05-19,7441335,732,30000000,11.79,4,0,0,43
CLI-013873,Guairá,Concepción,Sucursal,PyME,2024-04-25,20072331,596,20000000,23.71,4,0,0,53
CLI-013874,Cordillera,San Juan Bautista,Online,PyME,2024-11-18,5948222,367,27081187,27.28,4,0,0,61
CLI-013875,Amambay,San Pedro del Ycuamandiyú,Online,Tarjeta,2022-04-20,9960135,709,1000000,38.1,12,0,0,47
CLI-013876,Misiones,Villa Hayes,Aliado,Consumo,2025-04-19,2596158,597,3517619,27.61,6,0,0,32
CLI-013877,Asunción,San Juan Bautista,Sucursal,Educativo,2023-07-13,4882554,599,9497435,19.25,12,0,0,39
CLI-013878,Itapúa,Caacupé,Aliado,PyME,2023-07-16,8006645,689,20000000,28.79,6,0,0,31
CLI-013879,Alto Paraguay,San Juan Bautista,Online,Vehicular,2024-01-24,4194209,535,35118486,23.85,4,0,0,20
CLI-013880,Concepción,Pilar,App,Vehicular,2023-01-19,5495948,638,17083337,13.19,6,0,0,41
CLI-013881,San Pedro,Caazapá,Sucursal,Consumo,2022-08-16,10409788,778,8956867,20.83,6,0,0,57
CLI-013882,Alto Paraná,Coronel Oviedo,Sucursal,Educativo,2022-03-19,8204167,581,4000000,18.18,12,0,0,21
CLI-013883,Guairá,San Pedro del Ycuamandiyú,Aliado,Vehicular,2022-03-16,1974113,532,14078985,16.0,12,0,0,10
CLI-013884,Asunción,Asunción Centro,Aliado,PyME,2023-02-05,1800000,553,27113074,31.94,12,1,300,0
CLI-013885,Guairá,Coronel Oviedo,Sucursal,Vivienda,2023-05-09,17095896,502,30000000,9.01,4,1,90,0
CLI-013886,Paraguarí,Ciudad del Este,Sucursal,PyME,2022-06-13,2831546,714,20000000,25.42,6,0,0,47
CLI-013887,Concepción,San Juan Bautista,App,Educativo,2022-03-06,7316866,721,30951561,16.46,6,1,330,0
CLI-013888,Guairá,Encarnación,Sucursal,Tarjeta,2024-07-24,5059508,624,1000000,30.3,12,0,0,12
CLI-013889,Alto Paraná,Concepción,Aliado,Consumo,2022-02-11,4739781,546,5291243,29.54,6,0,0,25
CLI-013890,Asunción,Asunción Luque,Aliado,Consumo,2025-02-15,8415603,835,6279373,28.41,4,1,90,0
CLI-013891,Misiones,Asunción Centro,Aliado,Tarjeta,2022-05-19,6668389,598,1668712,37.18,12,0,0,12
CLI-013892,Paraguarí,Ciudad del Este,App,Vehicular,2024-06-05,4158667,594,28167930,22.29,12,0,0,9
CLI-013893,Boquerón,Concepción,Sucursal,Educativo,2023-10-07,4510512,700,13291931,10.68,6,0,0,40
CLI-013894,Canindeyú,San Juan Bautista,Online,Tarjeta,2022-05-17,9962031,632,3337874,30.68,12,0,0,50
CLI-013895,Canindeyú,Villarrica,App,Vivienda,2022-08-26,10595687,524,30000000,15.54,6,1,180,0
CLI-013896,Central,Coronel Oviedo,Sucursal,Consumo,2022-10-09,9221108,705,2000000,29.54,4,1,300,0
CLI-013897,Presidente Hayes,Coronel Oviedo,App,Educativo,2022-01-12,2132757,704,4000000,17.84,12,0,0,41
CLI-013898,Alto Paraguay,Caacupé,Online,Vehicular,2023-04-05,4669809,703,15694359,24.96,4,1,270,0
CLI-013899,Presidente Hayes,Ciudad del Este,Online,Tarjeta,2023-11-05,13122950,634,1000000,47.57,12,0,0,6
CLI-013900,Central,Pilar,Sucursal,PyME,2024-12-22,6949606,650,146083110,23.34,6,1,270,0
CLI-013901,Alto Paraná,Concepción,Online,Vivienda,2025-03-31,5749585,534,30000000,15.77,6,1,30,0
CLI-013902,Guairá,Caacupé,Online,Vivienda,2023-05-12,4555462,674,30000000,9.95,6,0,0,54
CLI-013903,Asunción,Filadelfia,Online,Tarjeta,2022-11-04,2387731,696,2227187,30.35,12,0,0,15
CLI-013904,Paraguarí,San Juan Bautista,App,Consumo,2022-01-03,2847196,519,22521054,37.8,6,0,0,23
CLI-013905,Paraguarí,Pedro Juan Caballero,App,Tarjeta,2022-01-13,10432693,643,1195084,39.85,12,0,0,42
CLI-013906,Alto Paraguay,Coronel Oviedo,Online,Vehicular,2023-09-29,9093915,371,13509769,19.99,6,0,0,38
CLI-013907,Canindeyú,Coronel Oviedo,Online,Vivienda,2022-05-06,5965932,597,93709601,9.65,6,0,0,33
CLI-013908,Amambay,Asunción Centro,Sucursal,Consumo,2024-02-24,5699913,644,25893978,26.93,4,1,120,0
CLI-013909,Amambay,Caacupé,Online,PyME,2024-02-20,3325509,544,20000000,15.12,6,1,180,0
CLI-013910,Canindeyú,Pilar,Aliado,Consumo,2022-04-26,5807701,639,9692521,26.7,6,1,120,0
CLI-013911,Boquerón,Asunción Centro,Online,Vehicular,2022-11-24,7619570,546,10000000,25.27,12,0,0,51
CLI-013912,Caazapá,Encarnación,Aliado,Vivienda,2024-09-17,2895068,646,30000000,17.47,12,0,0,24
CLI-013913,Misiones,Filadelfia,Sucursal,PyME,2023-03-31,3893188,494,39029750,18.42,12,1,60,0
CLI-013914,Boquerón,Fuerte Olimpo,Aliado,PyME,2023-05-19,5789894,686,22306373,24.85,6,1,210,0
CLI-013915,Cordillera,Pilar,Aliado,Educativo,2025-06-03,8154674,446,13551945,14.94,12,1,150,0
CLI-013916,Boquerón,Coronel Oviedo,Sucursal,Vivienda,2024-06-27,2340188,417,30722321,16.76,4,0,0,27
CLI-013917,Alto Paraná,Asunción Luque,Aliado,Vehicular,2022-02-06,5953369,745,13079118,17.1,6,0,0,9
CLI-013918,San Pedro,Filadelfia,Sucursal,Consumo,2025-07-05,11863481,614,18994196,37.54,12,0,0,35
CLI-013919,Alto Paraná,Pilar,Aliado,Vehicular,2024-09-06,8033385,660,23073601,22.84,4,1,150,0
CLI-013920,Caazapá,San Juan Bautista,Online,Consumo,2024-07-21,5439429,620,7959413,29.8,4,0,0,41
CLI-013921,Alto Paraná,Encarnación,Aliado,Vehicular,2024-04-20,2914187,639,70846588,13.14,12,0,0,38
CLI-013922,Boquerón,Asunción Centro,Aliado,Vehicular,2022-05-07,3028039,652,10535207,21.63,6,0,0,22
CLI-013923,Itapúa,Villa Hayes,Online,Vivienda,2022-01-22,1838476,551,62393541,9.74,12,1,330,0
CLI-013924,Boquerón,Encarnación,App,Vehicular,2022-10-04,16594635,587,12638703,25.98,12,0,0,55
CLI-013925,Asunción,Caacupé,Aliado,Consumo,2024-12-30,4161011,613,5263106,18.95,12,0,0,38
CLI-013926,Ñeembucú,Caacupé,Sucursal,PyME,2023-03-07,1899966,673,20000000,15.25,6,0,0,27
CLI-013927,Boquerón,Concepción,App,Consumo,2025-07-27,6199440,733,6808708,21.18,12,1,240,0
CLI-013928,Ñeembucú,Asunción Luque,Online,Vehicular,2024-11-20,6526007,691,24654020,21.29,6,0,0,27
CLI-013929,Concepción,Villarrica,Aliado,Educativo,2022-06-15,16919696,520,7301675,20.79,12,0,0,53
CLI-013930,Asunción,Villarrica,Sucursal,Vivienda,2022-10-08,6130676,556,30000000,17.51,6,1,90,0
CLI-013931,Ñeembucú,San Pedro del Ycuamandiyú,App,PyME,2025-01-10,3497554,571,22393090,18.37,6,1,360,0
CLI-013932,Guairá,Asunción San Lorenzo,Online,PyME,2024-03-22,9659789,627,20000000,15.15,4,0,0,40
CLI-013933,Concepción,Filadelfia,App,Vehicular,2024-03-20,6538491,540,89278952,23.17,12,0,0,10
CLI-013934,Misiones,Filadelfia,Aliado,Consumo,2025-08-04,2615750,667,3349495,31.44,4,0,0,21
CLI-013935,Misiones,Encarnación,Sucursal,PyME,2024-04-08,1800000,745,20000000,31.53,6,0,0,44
CLI-013936,Central,Ciudad del Este,Aliado,Vehicular,2025-04-08,5722119,444,24337289,19.63,6,1,270,0
CLI-013937,Central,Caacupé,App,Vivienda,2023-10-07,2016118,599,30000000,17.76,4,0,0,57
CLI-013938,Central,Caazapá,Aliado,Vehicular,2024-09-08,2496385,697,10000000,17.82,6,0,0,17
CLI-013939,Ñeembucú,Pilar,App,Tarjeta,2022-05-10,8594052,734,1181853,33.18,12,0,0,30
CLI-013940,Cordillera,Fuerte Olimpo,Aliado,PyME,2024-09-23,7617362,682,24265470,30.48,4,0,0,25
CLI-013941,Misiones,Asunción Centro,Aliado,PyME,2024-06-03,6996565,813,24136144,25.98,12,0,0,46
